Team Number,Match ID,Left Black Line,Auto Coral Level 1,Auto Coral Level 2,Auto Coral Level 3,Auto Coral Level 4,Auto Algae Processed,Auto Algae Netted,Teleop Coral Level 1,Teleop Coral Level 2,Teleop Coral Level 3,Teleop Coral Level 4,Teleop Algae Processed,Teleop Algae Netted,Cage Climb,
4561,2025nccmp_qm10,No,0,0,0,0,0,0,0,0,0,0,2,0,DeepCage,
8738,2025nccmp_qm10,Yes,0,0,0,2,0,0,0,0,4,4,0,0,Parked,
4561,2025nccmp_qm10,No,0,0,0,0,0,0,1,0,0,0,2,0,DeepCage,
4561,2025nccmp_qm10,No,0,0,0,0,0,0,0,0,0,0,2,0,DeepCage,
9198,2025nccmp_qm10,Yes,0,0,0,0,0,0,0,0,0,0,7,0,None,
7443,2025nccmp_qm11,Yes,0,0,0,0,0,0,0,0,0,0,0,0,Parked,
4534,2025nccmp_qm11,Yes,0,0,0,2,0,0,0,0,2,8,0,0,None,
4534,2025nccmp_qm11,Yes,0,0,0,2,0,0,0,0,2,8,0,0,None,
10077,2025nccmp_qm11,Yes,1,0,0,0,0,0,6,0,0,0,0,0,Parked,
6502,2025nccmp_qm11,Yes,1,0,0,0,0,0,0,0,4,4,0,3,Parked,
8746,2025nccmp_qm11,Yes,0,0,0,0,0,0,1,0,3,2,0,0,Parked,
10077,2025nccmp_qm11,Yes,1,0,0,0,0,0,5,0,0,0,0,0,Parked,
8746,2025nccmp_qm11,Yes,0,0,0,0,0,0,1,0,3,2,0,0,Parked,
7443,2025nccmp_qm11,Yes,0,0,0,0,0,0,0,0,0,0,0,0,Parked,
2059,2025nccmp_qm11,Yes,0,0,0,1,0,0,1,0,3,7,0,0,Parked,
6502,2025nccmp_qm11,Yes,0,0,0,0,0,0,0,0,4,4,0,3,Parked,
4534,2025nccmp_qm11,Yes,0,0,0,0,0,0,0,0,2,8,0,0,None,
4534,2025nccmp_qm11,Yes,0,0,0,2,0,0,0,0,2,8,0,0,None,
900,2025nccmp_qm12,Yes,0,0,0,3,0,0,0,1,5,4,0,0,None,
1533,2025nccmp_qm12,No,0,0,0,0,0,0,0,0,0,0,0,0,None,
1533,2025nccmp_qm12,No,0,0,0,0,0,0,0,0,0,0,0,0,None,
900,2025nccmp_qm12,Yes,0,0,0,3,0,0,0,4,2,4,0,0,None,
587,2025nccmp_qm12,Yes,0,0,0,2,0,0,1,3,3,2,0,0,DeepCage,
587,2025nccmp_qm12,Yes,0,0,0,2,0,0,2,3,3,2,0,0,DeepCage,
9496,2025nccmp_qm12,Yes,0,0,0,3,0,0,0,2,4,6,0,3,DeepCage,
587,2025nccmp_qm12,Yes,0,0,0,2,0,0,1,2,3,2,0,0,DeepCage,
10583,2025nccmp_qm12,No,0,0,0,0,0,0,0,0,0,0,0,0,None,
3822,2025nccmp_qm12,Yes,0,0,0,1,0,0,0,0,0,2,0,0,Parked,
3822,2025nccmp_qm12,Yes,0,0,0,0,0,0,0,0,0,0,0,0,Parked,
2642,2025nccmp_qm13,Yes,0,0,0,1,0,0,0,0,0,0,1,0,Parked,
8429,2025nccmp_qm13,Yes,0,0,0,2,0,0,0,0,1,3,0,0,Parked,
8429,2025nccmp_qm13,Yes,0,0,0,2,0,0,0,0,1,4,0,0,Parked,
6894,2025nccmp_qm13,Yes,1,0,0,0,0,0,1,5,6,0,0,0,None,
9008,2025nccmp_qm13,Yes,0,0,0,0,0,0,0,0,3,5,0,0,Parked,
9008,2025nccmp_qm13,Yes,0,0,0,0,0,0,0,0,3,5,0,0,DeepCage,
9008,2025nccmp_qm13,Yes,0,0,0,0,0,0,0,0,3,5,0,0,DeepCage,
9008,2025nccmp_qm13,Yes,0,0,0,0,0,0,0,0,3,5,0,0,DeepCage,
6894,2025nccmp_qm13,Yes,1,0,0,0,0,0,0,5,5,0,0,0,Parked,
2642,2025nccmp_qm13,Yes,0,0,0,1,0,0,0,0,0,0,1,0,Parked,
6639,2025nccmp_qm13,Yes,0,0,0,0,0,0,1,0,1,3,0,0,Parked,
6639,2025nccmp_qm13,Yes,0,0,0,0,0,0,3,0,0,7,0,0,None,
3737,2025nccmp_qm14,Yes,0,0,0,1,0,0,0,0,0,3,0,0,DeepCage,
5511,2025nccmp_qm14,Yes,0,0,0,1,0,0,0,1,2,3,0,0,Parked,
5511,2025nccmp_qm14,No,0,0,0,2,0,0,0,0,1,3,0,0,Parked,
9198,2025nccmp_qm14,Yes,1,0,0,0,0,0,0,0,0,0,5,0,Parked,
5727,2025nccmp_qm14,Yes,1,0,0,0,0,0,1,3,2,3,0,0,Parked,
5727,2025nccmp_qm14,Yes,1,0,0,0,0,0,2,3,2,3,0,0,Parked,
9298,2025nccmp_qm14,Yes,0,0,0,0,0,0,0,0,0,0,0,0,None,
3737,2025nccmp_qm14,Yes,0,0,0,1,0,0,1,0,0,3,0,0,DeepCage,
3737,2025nccmp_qm14,Yes,0,0,0,1,0,0,0,0,0,1,0,0,DeepCage,"and tried to pick off algae specifically off the reef. """
3737,2025nccmp_qm14,Yes,0,0,0,1,0,0,1,0,0,4,0,0,DeepCage,
3737,2025nccmp_qm14,Yes,0,0,0,1,0,0,0,0,0,3,0,0,DeepCage,
9298,2025nccmp_qm14,Yes,0,0,0,0,0,0,0,0,0,0,0,0,None,
10260,2025nccmp_qm15,Yes,1,0,0,0,0,0,9,0,0,0,0,0,Parked,
6502,2025nccmp_qm15,Yes,0,0,0,1,0,0,1,0,0,7,0,2,None,
3229,2025nccmp_qm15,Yes,0,0,0,0,0,0,1,0,2,3,0,0,None,
8738,2025nccmp_qm15,Yes,0,0,0,2,0,0,4,2,0,3,0,1,Parked,
8738,2025nccmp_qm15,No,0,0,0,2,0,0,5,2,0,3,0,1,Parked,
8738,2025nccmp_qm15,Yes,0,0,0,2,0,0,5,2,0,3,1,0,Parked,
3229,2025nccmp_qm15,Yes,0,0,0,0,0,0,1,0,2,4,0,0,None,
8738,2025nccmp_qm15,Yes,0,0,0,2,0,0,5,2,0,3,0,1,Parked,
8746,2025nccmp_qm15,Yes,0,0,0,0,0,0,0,3,3,1,0,0,Parked,
5190,2025nccmp_qm15,Yes,0,0,0,0,0,0,0,0,3,2,0,0,Parked,
5190,2025nccmp_qm15,Yes,0,0,0,0,0,0,0,2,2,0,0,0,Parked,
8746,2025nccmp_qm15,Yes,0,0,0,0,0,0,0,3,3,1,0,0,Parked,
10260,2025nccmp_qm15,Yes,0,0,0,0,0,0,2,0,0,0,0,0,None,
2724,2025nccmp_qm16,No,0,0,0,0,0,0,0,1,4,0,0,0,DeepCage,
2059,2025nccmp_qm16,Yes,0,0,0,1,0,0,0,0,0,5,0,0,DeepCage,
2059,2025nccmp_qm16,No,0,0,0,1,0,0,0,0,0,5,0,0,DeepCage,
10077,2025nccmp_qm16,Yes,1,0,0,0,0,0,7,0,0,0,0,0,Parked,
2640,2025nccmp_qm16,Yes,0,0,0,0,0,0,0,3,1,4,0,0,Parked,
8727,2025nccmp_qm16,No,0,0,0,0,0,0,0,1,4,0,0,0,DeepCage,
8727,2025nccmp_qm16,Yes,0,0,0,1,0,0,6,2,0,2,0,0,Parked,
8727,2025nccmp_qm16,Yes,0,0,0,1,0,0,6,2,0,2,0,0,Parked,
8727,2025nccmp_qm16,Yes,0,0,0,1,0,0,6,2,0,2,0,0,Parked,
10077,2025nccmp_qm16,Yes,0,0,0,0,0,0,7,0,0,0,0,0,Parked,
10077,2025nccmp_qm16,Yes,1,0,0,0,0,0,7,0,0,0,0,0,Parked,
2640,2025nccmp_qm16,Yes,0,0,0,0,0,0,0,0,1,5,0,0,DeepCage,
4828,2025nccmp_qm16,Yes,0,0,0,0,0,0,0,0,0,7,0,0,None,
3822,2025nccmp_qm17,Yes,0,0,0,0,0,0,1,1,3,3,0,0,Parked,
9008,2025nccmp_qm17,Yes,0,0,0,0,0,0,0,3,4,4,0,0,ShallowCage,
7763,2025nccmp_qm17,Yes,0,0,0,3,0,0,0,4,5,2,0,0,None,
7763,2025nccmp_qm17,Yes,0,0,0,0,0,0,0,0,1,4,0,0,DeepCage,
3822,2025nccmp_qm17,Yes,0,0,0,2,0,0,1,1,3,3,0,0,Parked,
6639,2025nccmp_qm17,Yes,0,0,0,0,0,0,1,0,3,5,0,0,Parked,
4795,2025nccmp_qm17,Yes,0,0,0,2,0,0,1,0,3,2,0,6,Parked,
4795,2025nccmp_qm17,Yes,0,0,0,2,0,0,0,0,3,2,0,6,Parked,
9008,2025nccmp_qm17,Yes,0,0,0,0,0,0,0,0,3,4,0,0,Parked,
6639,2025nccmp_qm17,Yes,0,0,0,0,0,0,1,0,3,5,0,0,Parked,
9008,2025nccmp_qm17,Yes,0,0,0,0,0,0,0,0,3,4,0,0,Parked,
4795,2025nccmp_qm17,Yes,0,0,0,2,0,0,0,0,3,2,6,0,Parked,
2642,2025nccmp_qm18,Yes,0,0,0,1,0,0,0,3,1,2,0,0,Parked,
900,2025nccmp_qm18,Yes,0,0,0,1,0,0,0,2,5,8,0,0,None,
1533,2025nccmp_qm18,Yes,0,0,0,0,0,0,0,3,3,4,0,0,DeepCage,
6500,2025nccmp_qm18,Yes,0,0,0,2,0,0,0,1,2,7,0,0,Parked,
9297,2025nccmp_qm18,Yes,0,0,0,2,0,0,0,1,2,7,0,0,Parked,
6894,2025nccmp_qm18,Yes,1,0,0,0,0,0,0,2,6,0,0,0,None,
2642,2025nccmp_qm18,Yes,0,0,0,1,0,0,0,3,1,2,0,0,Parked,
1533,2025nccmp_qm18,Yes,0,0,0,0,0,0,0,3,3,4,0,0,DeepCage,
6894,2025nccmp_qm18,Yes,1,0,0,0,0,0,0,2,6,0,0,0,None,
900,2025nccmp_qm18,Yes,0,0,0,0,0,0,0,2,3,4,0,0,DeepCage,
900,2025nccmp_qm18,Yes,0,0,0,1,0,0,0,2,5,8,0,0,Parked,
6894,2025nccmp_qm18,Yes,1,0,0,0,0,0,0,2,6,0,0,0,None,
9297,2025nccmp_qm18,Yes,0,0,0,1,0,0,0,2,1,3,0,0,ShallowCage,
587,2025nccmp_qm19,Yes,0,0,0,1,0,0,1,5,3,2,0,0,Parked,
9496,2025nccmp_qm19,Yes,0,0,0,3,0,0,0,2,2,2,2,0,Parked,
3737,2025nccmp_qm19,Yes,0,0,0,1,0,0,0,1,0,2,2,2,DeepCage,
9496,2025nccmp_qm19,Yes,0,0,0,3,0,0,0,2,2,2,2,0,Parked,
3737,2025nccmp_qm19,Yes,0,0,0,1,0,0,0,1,0,2,2,2,DeepCage,
9496,2025nccmp_qm19,Yes,0,0,0,3,0,0,0,2,2,2,2,0,Parked,
587,2025nccmp_qm19,Yes,0,0,0,1,0,0,1,5,3,2,0,0,Parked,
8429,2025nccmp_qm19,Yes,0,0,0,1,0,0,0,3,0,7,0,0,Parked,
8429,2025nccmp_qm19,Yes,0,2,0,0,0,0,0,0,4,0,0,0,DeepCage,
8429,2025nccmp_qm19,Yes,0,0,0,1,0,0,0,2,2,7,0,0,Parked,
8429,2025nccmp_qm19,Yes,0,0,0,0,0,0,0,2,2,7,0,0,Parked,
4534,2025nccmp_qm19,Yes,0,0,0,1,0,0,0,2,4,3,0,0,Parked,
6500,2025nccmp_qm2,Yes,0,0,0,2,0,0,0,0,2,5,0,1,DeepCage,
587,2025nccmp_qm2,Yes,0,0,0,0,0,0,0,2,2,5,0,0,DeepCage,
3229,2025nccmp_qm2,Yes,0,0,0,1,0,0,0,1,2,4,0,0,Parked,
587,2025nccmp_qm2,Yes,0,0,0,0,0,0,0,4,2,5,0,0,DeepCage,
4828,2025nccmp_qm2,Yes,0,0,0,0,0,0,2,1,2,3,0,0,Parked,
6500,2025nccmp_qm2,Yes,0,0,0,1,0,0,0,0,1,5,0,1,DeepCage,
3506,2025nccmp_qm2,Yes,0,0,0,1,0,0,0,0,0,1,0,0,DeepCage,
3229,2025nccmp_qm2,Yes,0,0,0,0,0,0,0,0,0,3,0,0,Parked,
587,2025nccmp_qm2,Yes,0,0,0,0,0,0,0,1,3,4,0,0,DeepCage,
4828,2025nccmp_qm2,Yes,0,0,0,0,0,0,2,1,2,3,0,0,Parked,
10077,2025nccmp_qm2,Yes,1,0,0,0,0,0,0,0,0,0,0,0,None,
3506,2025nccmp_qm20,Yes,0,0,0,0,0,0,1,1,3,1,0,0,DeepCage,
6729,2025nccmp_qm20,Yes,0,0,0,0,0,0,0,1,0,0,2,2,Parked,
3459,2025nccmp_qm20,Yes,0,0,0,0,0,0,0,0,0,0,2,0,DeepCage,
3459,2025nccmp_qm20,Yes,0,0,0,0,0,0,0,1,0,0,2,0,DeepCage,
7443,2025nccmp_qm20,Yes,0,0,0,0,0,0,0,0,2,0,0,0,Parked,
4829,2025nccmp_qm20,Yes,0,0,0,0,0,0,0,5,1,5,0,0,None,
7443,2025nccmp_qm20,Yes,0,0,0,0,0,0,0,0,3,0,0,0,Parked,
4829,2025nccmp_qm20,Yes,0,0,0,0,0,0,0,4,1,5,0,0,None,
3506,2025nccmp_qm20,Yes,0,0,0,1,0,0,0,0,0,4,0,1,DeepCage,
6729,2025nccmp_qm20,Yes,0,0,0,0,0,0,0,1,0,0,2,2,Parked,
7443,2025nccmp_qm20,Yes,0,0,0,0,0,0,0,0,3,0,0,0,Parked,
3506,2025nccmp_qm20,Yes,0,0,0,0,0,0,1,1,3,1,0,0,DeepCage,
7763,2025nccmp_qm21,Yes,0,0,0,3,0,0,1,2,7,4,0,0,None,
2724,2025nccmp_qm21,Yes,1,1,0,0,0,0,1,1,5,0,0,0,DeepCage,
5727,2025nccmp_qm21,Yes,1,0,0,0,0,0,2,1,2,4,0,0,None,
6639,2025nccmp_qm21,No,0,0,0,0,0,0,2,2,2,0,0,0,None,
2059,2025nccmp_qm21,Yes,0,0,0,1,0,0,0,0,1,6,0,0,Parked,
6639,2025nccmp_qm21,No,0,0,0,0,0,0,2,2,2,0,0,0,None,
5727,2025nccmp_qm21,Yes,1,0,0,0,0,0,3,1,2,4,0,0,None,
7763,2025nccmp_qm21,Yes,0,0,0,0,0,0,0,2,1,3,0,0,Parked,
2724,2025nccmp_qm21,No,1,0,0,0,0,0,1,1,3,0,0,0,DeepCage,
2059,2025nccmp_qm21,Yes,0,0,0,1,0,0,0,0,1,7,0,0,Parked,
9008,2025nccmp_qm22,Yes,0,0,0,1,0,0,0,0,2,6,0,0,None,
9008,2025nccmp_qm22,Yes,0,0,0,1,0,0,0,0,2,6,0,0,Parked,
4828,2025nccmp_qm22,Yes,0,0,0,1,0,0,0,1,1,3,0,0,Parked,
8738,2025nccmp_qm22,Yes,0,0,0,3,0,0,6,2,3,1,0,2,Parked,
1533,2025nccmp_qm22,Yes,0,0,0,2,0,0,0,0,4,3,0,0,DeepCage,
10260,2025nccmp_qm22,Yes,1,0,0,0,0,0,0,0,0,0,0,0,Parked,
6500,2025nccmp_qm22,Yes,0,0,0,2,0,0,0,0,4,3,0,0,Parked,
10260,2025nccmp_qm22,Yes,0,0,0,0,0,0,0,0,0,0,0,0,Parked,
8738,2025nccmp_qm22,Yes,0,0,0,3,0,0,6,2,3,2,0,2,Parked,
4828,2025nccmp_qm22,Yes,0,0,0,0,0,0,2,2,1,2,0,1,Parked,
1533,2025nccmp_qm22,Yes,0,0,0,1,0,0,0,0,0,3,0,0,Parked,
10077,2025nccmp_qm23,Yes,0,0,0,0,0,0,8,0,0,0,0,0,Parked,
4795,2025nccmp_qm23,Yes,0,0,0,2,0,0,0,0,0,4,0,4,None,
9297,2025nccmp_qm23,Yes,1,0,0,0,0,0,0,3,5,0,0,0,Parked,
9496,2025nccmp_qm23,Yes,0,0,0,3,0,0,0,5,0,4,2,0,DeepCage,
10077,2025nccmp_qm23,Yes,1,0,0,0,0,0,8,0,0,0,0,0,Parked,
9298,2025nccmp_qm23,Yes,0,0,0,0,0,0,0,0,0,0,0,0,Parked,
4561,2025nccmp_qm23,No,0,0,0,0,0,0,0,0,0,0,0,0,None,
4561,2025nccmp_qm23,No,0,0,0,0,0,0,0,0,0,0,0,0,None,
9298,2025nccmp_qm23,Yes,0,0,0,0,0,0,0,0,0,0,0,0,Parked,
10077,2025nccmp_qm23,Yes,1,0,0,0,0,0,6,0,0,0,0,0,Parked,
9297,2025nccmp_qm23,Yes,0,0,0,0,0,0,0,2,9,0,0,0,None,
9496,2025nccmp_qm23,Yes,0,0,0,3,0,0,0,3,0,3,4,0,DeepCage,
3506,2025nccmp_qm24,No,0,0,0,1,0,0,0,0,0,4,0,0,DeepCage,
7443,2025nccmp_qm24,Yes,0,0,0,0,0,0,0,0,0,1,0,0,Parked,
3506,2025nccmp_qm24,Yes,0,0,0,1,0,0,0,0,0,4,0,0,Parked,
3506,2025nccmp_qm24,Yes,0,0,0,1,0,0,0,0,0,4,0,0,DeepCage,
9198,2025nccmp_qm24,Yes,1,0,0,0,0,0,0,0,0,0,3,0,Parked,
6894,2025nccmp_qm24,Yes,1,0,0,0,0,0,0,2,5,0,0,0,None,
587,2025nccmp_qm24,Yes,0,0,0,2,0,0,0,0,2,10,0,0,DeepCage,
4534,2025nccmp_qm24,No,0,0,0,0,0,0,0,0,0,0,0,0,Parked,
9198,2025nccmp_qm24,Yes,1,0,0,0,0,0,0,0,0,0,3,0,Parked,
587,2025nccmp_qm24,Yes,0,0,0,1,0,0,0,0,2,11,0,0,DeepCage,
6894,2025nccmp_qm24,Yes,0,0,0,0,0,0,0,0,4,2,0,0,Parked,
4534,2025nccmp_qm24,No,0,0,0,0,0,0,0,0,0,0,0,0,Parked,
5190,2025nccmp_qm25,No,0,1,0,0,0,0,0,1,1,2,0,0,Parked,
3737,2025nccmp_qm25,Yes,0,0,0,1,0,0,0,0,0,4,1,0,DeepCage,
3737,2025nccmp_qm25,Yes,0,0,0,1,0,0,0,0,0,4,1,0,DeepCage,
9032,2025nccmp_qm25,Yes,0,0,0,1,0,0,0,3,2,5,0,0,Parked,
8727,2025nccmp_qm25,No,0,0,0,0,0,0,0,0,0,0,0,0,None,
8727,2025nccmp_qm25,No,0,0,0,0,0,0,0,0,0,0,0,0,None,
8727,2025nccmp_qm25,No,0,0,0,0,0,0,0,0,0,0,0,0,None,
9032,2025nccmp_qm25,Yes,0,0,0,1,0,0,0,2,2,5,0,0,Parked,
5190,2025nccmp_qm25,Yes,0,0,0,0,0,0,1,1,2,1,0,0,Parked,
3822,2025nccmp_qm25,Yes,0,0,0,0,0,0,0,1,0,6,0,0,None,
3822,2025nccmp_qm25,Yes,0,0,0,0,0,0,0,0,0,6,0,0,Parked,
2640,2025nccmp_qm26,Yes,1,0,0,0,0,0,0,0,2,0,0,0,Parked,
2640,2025nccmp_qm26,Yes,0,0,0,0,0,0,0,0,2,0,0,0,Parked,
2640,2025nccmp_qm26,Yes,0,0,0,1,0,0,1,2,2,2,1,0,Parked,
8746,2025nccmp_qm26,Yes,0,0,0,0,0,0,0,0,0,1,0,0,None,
4829,2025nccmp_qm26,Yes,0,0,0,0,0,0,0,0,0,0,0,0,None,
5511,2025nccmp_qm26,Yes,0,0,0,1,0,0,0,0,0,0,0,0,None,
6729,2025nccmp_qm26,Yes,0,0,0,0,0,0,0,0,0,0,0,4,None,
8746,2025nccmp_qm26,Yes,0,0,0,0,0,0,0,0,0,1,0,0,None,
5511,2025nccmp_qm26,Yes,0,0,0,1,0,0,0,0,0,0,0,0,None,
4829,2025nccmp_qm26,Yes,0,0,0,0,0,0,0,0,0,1,0,0,Parked,
2640,2025nccmp_qm26,Yes,0,0,0,0,0,0,0,0,3,0,0,0,Parked,
900,2025nccmp_qm27,Yes,0,0,0,3,0,0,0,5,4,8,0,0,Parked,
6639,2025nccmp_qm27,Yes,0,0,0,0,0,0,0,0,3,3,0,0,Parked,
3229,2025nccmp_qm27,Yes,0,0,0,1,0,0,1,2,1,0,0,0,Parked,
10583,2025nccmp_qm27,Yes,0,0,0,0,0,0,4,3,1,2,0,0,None,
10583,2025nccmp_qm27,Yes,0,0,0,0,0,0,4,3,1,2,0,0,None,
6639,2025nccmp_qm27,Yes,0,0,0,0,0,0,0,0,3,3,0,0,Parked,
10077,2025nccmp_qm27,Yes,0,0,0,0,0,0,9,0,0,0,0,0,Parked,
6639,2025nccmp_qm27,Yes,0,0,0,0,0,0,0,0,3,3,0,0,Parked,
900,2025nccmp_qm27,Yes,0,0,0,3,0,0,0,5,4,8,0,0,Parked,
7763,2025nccmp_qm28,Yes,0,0,0,3,0,0,3,1,0,6,0,0,None,
5727,2025nccmp_qm28,Yes,0,0,0,0,0,0,2,4,7,2,0,0,None,
2724,2025nccmp_qm28,Yes,0,0,0,1,0,0,0,0,0,11,0,0,None,
4795,2025nccmp_qm28,Yes,0,0,0,2,0,0,0,1,2,1,0,5,None,
4561,2025nccmp_qm28,Yes,0,1,0,0,0,0,0,2,4,0,0,0,DeepCage,
7763,2025nccmp_qm28,Yes,0,0,0,3,0,0,3,1,0,6,0,0,None,
9008,2025nccmp_qm28,Yes,0,0,0,1,0,0,0,0,0,11,0,0,None,
5727,2025nccmp_qm28,No,1,0,0,0,0,0,2,5,7,2,1,0,Parked,
5727,2025nccmp_qm28,Yes,1,0,0,0,0,0,2,4,7,2,0,0,None,
6894,2025nccmp_qm29,Yes,0,0,0,1,0,0,0,2,4,3,0,0,Parked,
4534,2025nccmp_qm29,No,0,0,0,0,0,0,0,0,0,0,0,0,None,
4534,2025nccmp_qm29,No,0,0,0,0,0,0,0,0,0,0,0,0,None,
4534,2025nccmp_qm29,No,0,0,0,0,0,0,0,0,0,0,0,0,None,
5190,2025nccmp_qm29,Yes,0,0,0,0,0,0,0,1,0,0,0,0,None,
3822,2025nccmp_qm29,Yes,0,0,0,1,0,0,0,0,0,3,0,0,Parked,
9496,2025nccmp_qm29,Yes,0,0,0,3,0,0,2,4,2,2,0,1,DeepCage,
6894,2025nccmp_qm29,Yes,0,0,0,0,0,0,4,2,4,0,0,0,Parked,
9496,2025nccmp_qm29,Yes,0,0,0,3,0,0,3,4,2,2,0,1,DeepCage,
6894,2025nccmp_qm29,Yes,0,0,0,0,0,0,4,2,4,0,0,0,Parked,
2724,2025nccmp_qm3,Yes,0,0,0,0,0,0,0,2,4,0,0,0,DeepCage,
8738,2025nccmp_qm3,No,0,0,0,0,0,0,0,5,0,5,0,0,ShallowCage,
9297,2025nccmp_qm3,Yes,0,0,0,0,0,0,0,0,0,0,0,0,Parked,
2724,2025nccmp_qm3,Yes,0,0,0,0,0,0,0,1,5,0,0,0,DeepCage,
8738,2025nccmp_qm3,Yes,0,0,0,2,0,0,2,1,1,6,0,0,Parked,
4829,2025nccmp_qm3,Yes,0,0,0,0,0,0,0,2,1,5,0,0,None,
4795,2025nccmp_qm3,Yes,0,0,0,0,0,0,0,1,0,2,0,0,None,
4829,2025nccmp_qm3,Yes,0,0,0,0,0,0,0,2,3,5,0,0,Parked,
4829,2025nccmp_qm3,Yes,0,0,0,0,0,0,0,2,1,7,0,0,None,
2724,2025nccmp_qm3,Yes,0,0,0,0,0,0,0,1,5,0,0,0,DeepCage,
4795,2025nccmp_qm3,Yes,0,0,0,0,0,0,0,2,0,2,0,0,None,
2642,2025nccmp_qm30,Yes,0,0,0,0,0,0,0,0,3,3,0,0,Parked,
6729,2025nccmp_qm30,Yes,0,0,0,0,0,0,0,0,1,2,0,3,Parked,
8746,2025nccmp_qm30,Yes,0,0,0,0,0,0,0,0,0,1,0,0,None,
9298,2025nccmp_qm30,Yes,0,0,0,0,0,0,0,0,0,1,0,0,Parked,
9298,2025nccmp_qm30,Yes,0,0,0,0,0,0,0,0,1,0,0,0,Parked,
9298,2025nccmp_qm30,Yes,0,0,0,0,0,0,0,0,1,0,0,0,Parked,
2642,2025nccmp_qm30,Yes,0,0,0,0,0,0,0,0,3,3,0,0,Parked,
8727,2025nccmp_qm30,Yes,0,0,0,1,0,0,0,0,0,1,0,0,None,
8727,2025nccmp_qm30,Yes,0,0,0,1,0,0,0,0,0,1,0,0,None,
8738,2025nccmp_qm31,Yes,0,0,0,3,0,0,1,5,2,1,0,2,Parked,
8738,2025nccmp_qm31,No,0,0,0,3,0,0,4,5,1,1,0,2,Parked,
8429,2025nccmp_qm31,Yes,1,0,0,0,0,0,0,2,2,4,0,0,Parked,
9032,2025nccmp_qm31,Yes,0,0,0,0,0,0,0,2,4,4,0,2,None,
10583,2025nccmp_qm31,Yes,0,0,0,0,0,0,1,0,0,0,0,0,Parked,
8429,2025nccmp_qm31,Yes,3,0,0,0,0,0,0,2,4,3,0,0,Parked,
9032,2025nccmp_qm31,Yes,0,0,0,0,0,0,0,2,4,4,0,2,None,
10583,2025nccmp_qm31,Yes,0,0,0,0,0,0,2,0,0,0,0,0,Parked,
3229,2025nccmp_qm32,Yes,0,0,0,1,0,0,1,0,1,4,0,0,Parked,
3229,2025nccmp_qm32,Yes,0,0,0,1,0,0,1,0,1,4,0,0,Parked,
3459,2025nccmp_qm32,Yes,0,0,0,0,0,0,0,1,5,0,1,0,DeepCage,
3737,2025nccmp_qm32,Yes,0,0,0,1,0,0,0,0,0,2,0,1,DeepCage,
3737,2025nccmp_qm32,Yes,0,0,0,1,0,0,0,0,0,2,0,1,DeepCage,
3506,2025nccmp_qm32,Yes,0,0,0,0,0,0,1,0,0,0,0,0,DeepCage,
3459,2025nccmp_qm32,Yes,0,0,0,0,0,0,0,1,5,0,1,0,ShallowCage,
3506,2025nccmp_qm32,Yes,0,0,0,0,0,0,2,0,0,0,0,0,DeepCage,
4828,2025nccmp_qm33,No,0,0,0,0,0,0,0,0,0,0,0,0,None,
6502,2025nccmp_qm33,Yes,0,0,0,1,0,0,2,4,0,7,0,1,None,
4828,2025nccmp_qm33,Yes,0,0,0,0,0,0,0,0,0,0,0,0,None,
6502,2025nccmp_qm33,Yes,0,0,0,1,0,0,3,4,0,7,0,1,None,
9297,2025nccmp_qm33,Yes,0,1,0,0,0,0,0,5,9,0,0,0,None,
4828,2025nccmp_qm33,Yes,0,0,0,0,0,0,0,0,0,0,0,0,None,
9198,2025nccmp_qm33,Yes,0,0,0,0,0,0,0,0,0,0,0,0,None,
9297,2025nccmp_qm33,Yes,0,1,0,0,0,0,0,3,10,0,0,0,None,
9198,2025nccmp_qm33,Yes,0,0,0,0,0,0,0,0,0,0,0,0,None,
7443,2025nccmp_qm33,Yes,0,0,0,0,0,0,0,0,0,0,0,0,Parked,
4829,2025nccmp_qm34,Yes,0,0,0,0,0,0,0,0,0,7,0,0,None,
2640,2025nccmp_qm34,Yes,1,0,0,0,0,0,0,0,0,3,0,0,Parked,
6894,2025nccmp_qm34,Yes,0,0,0,0,0,0,0,1,7,0,0,0,None,
2640,2025nccmp_qm34,Yes,0,0,0,0,0,0,0,0,0,3,0,0,Parked,
10077,2025nccmp_qm34,Yes,1,0,0,0,0,0,5,0,0,0,0,0,Parked,
2640,2025nccmp_qm34,Yes,0,0,0,0,0,0,0,0,0,3,0,0,Parked,
4829,2025nccmp_qm34,Yes,0,0,0,0,0,0,0,0,0,7,0,0,None,
6894,2025nccmp_qm34,Yes,0,0,0,0,0,0,0,1,5,0,0,0,None,
9298,2025nccmp_qm34,Yes,0,0,0,0,0,0,0,0,0,0,0,0,Parked,
10077,2025nccmp_qm34,Yes,0,0,0,0,0,0,4,0,0,0,0,0,Parked,
8746,2025nccmp_qm35,Yes,0,0,0,0,0,0,2,2,0,2,0,0,Parked,
900,2025nccmp_qm35,Yes,0,0,0,2,0,0,0,6,4,8,0,0,Parked,
6500,2025nccmp_qm35,Yes,0,0,0,0,0,0,1,0,2,6,0,0,Parked,
10583,2025nccmp_qm35,Yes,0,0,0,0,0,0,2,4,0,1,0,0,None,
8746,2025nccmp_qm35,Yes,0,0,0,0,0,0,0,1,1,3,0,0,None,
900,2025nccmp_qm35,Yes,0,0,0,2,0,0,0,6,4,8,0,0,Parked,
